"","iccstatus","astatus","bstatus","cstatus","iccstatus.newer","astatus.new","bstatus.new","cstatus.new","noacc.new","ab_accred","abc_accred","comp","nocomp","punish","nopunish","year","iso3numeric","cname","ht_region","west","ciri_wopol","ciri_wecon","ciri_physint","nhri","cum.nhri","iccprrat","cedawrat","ciri_int.lead","ciri_empinx_new","ciri_civ.lead","p_polity2","latentmean","interstateconflict","internalconflict","wdi_gdppccon","wdi_trade","wdi_pop.1000","INGO_final","p_durable","LJI","coldwar","unworldconference","lead.ciri_wopol","lead.ciri_wecon","leadinternalconflict","leadinterstateconflict","nhri2","eighties","nineties","naughts","tens","logpop","loggdp","logingo","treatment","regions","astatus.old","bstatus.old","cstatus.old","leadconflict","wop_dum","wec_dum","wop_red","leadwop_dum","leadwec_dum","leadwop_red","leadwec_red","wec_red","womsam","leadwomsam","yearcount"
"2339","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1996,578,"Norway",5,1,3,2,8,0,0,1,1,8,14,14,10,3.49023424536101,0,0,55556.2578445365,71.1215115435635,4381.336,2380,51,0.9812,0,0,"3",2,0,0,0,0,1,0,0,8.38510897969154,10.9251514411899,7.77527584648686,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,2,1,1,"2","1","1",5,5,16
"2340","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1997,578,"Norway",5,1,3,2,8,0,0,1,1,8,14,14,10,3.6265458266396,0,0,58175.9327054915,73.0635647721418,4405.157,2446,52,0.9811,0,0,"3",2,0,0,0,0,1,0,0,8.39053117905183,10.9712270207964,7.80261806344267,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,2,1,1,"2","1","1",5,5,17
"2341","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1998,578,"Norway",5,1,3,2,8,0,0,1,1,8,14,13,10,3.73439624676667,0,0,59348.2802013668,72.0219018012504,4431.464,2506,53,0.9807,0,0,"3",2,0,0,0,0,1,0,0,8.3964852824853,10.9911784223874,7.82684209815829,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,2,1,1,"2","1","1",5,5,18
"2342","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1999,578,"Norway",5,1,3,2,8,0,0,1,1,8,13,13,10,3.81700979578055,0,0,60129.9849080928,70.0079244624125,4461.913,2560,54,0.9805,0,0,"3",2,0,0,0,0,1,0,0,8.40333287681942,11.0042639130456,7.84815308619953,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,2,1,1,"2","1","1",5,5,19
"2343","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2000,578,"Norway",5,1,3,2,8,0,0,1,1,8,13,13,10,3.87404540078531,0,0,61655.8467928918,74.6217552255277,4490.967,2694,55,0.9797,0,0,"3",2,0,0,0,0,0,1,0,8.40982332503135,11.0293233425853,7.8991534833431,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,2,1,1,"2","1","1",5,5,20
"2344","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,0,1,0,0,2001,578,"Norway",5,1,3,2,8,1,1,1,1,8,13,13,10,3.91099848810951,0,0,62623.8641197541,73.2663933247475,4513.751,2747,56,0.9791,0,0,"3",2,0,0,1,0,0,1,0,8.41488379413692,11.0449017004144,7.91862865334224,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,2,1,1,"2","1","1",5,5,21
"2345","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,0,1,0,0,2002,578,"Norway",5,1,3,2,8,1,2,1,1,8,13,14,10,3.93552910108153,0,0,63182.5547805366,67.6470230056641,4538.159,2787,57,0.9776,0,0,"3",2,0,0,4,0,0,1,0,8.42027670218743,11.0537835100776,7.93307977188041,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,2,1,1,"2","1","1",5,5,22
"2346","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,0,1,0,0,2003,578,"Norway",5,1,3,2,8,1,3,1,1,8,14,14,10,3.94914427814236,0,0,63390.8338986136,66.583683880038,4564.855,2978,58,0.9771,0,0,"3",2,0,0,9,0,0,1,0,8.42614202910729,11.0570745542416,7.99934295271328,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,2,1,1,"2","1","1",5,5,23
"2347","A(R)",1,0,0,"A(R)",1,0,0,0,1,1,0,1,0,0,2004,578,"Norway",5,1,3,2,8,1,4,1,1,8,14,13,10,3.94083410788074,0,0,65512.2230292041,69.0489965942398,4591.91,2966,59,0.9759,0,0,"3",3,0,0,16,0,0,1,0,8.4320513385042,11.0899920153465,7.99530662029082,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","1",5,6,24
"2348","A(R)",1,0,0,"A(R)",1,0,0,0,1,1,0,1,0,0,2005,578,"Norway",5,1,3,3,8,1,5,1,1,8,13,14,10,3.91900892764083,0,0,66775.3943971756,70.8507839846511,4623.291,3002,60,0.9741,0,0,"3",3,0,0,25,0,0,1,0,8.43886206814607,11.1090899443205,8.00736706798333,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","2",6,6,25
"2349","A(R)",1,0,0,"A(R)",1,0,0,0,1,1,0,1,0,0,2006,578,"Norway",5,1,3,3,8,1,6,1,1,8,14,13,10,3.8839373231439,0,0,67826.2533992273,72.3886748232303,4660.677,3015,61,0.9715,0,0,"3",3,0,0,36,0,0,1,0,8.44691599553768,11.1247046172565,8.01168672912785,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","2",6,6,26
"2350","A",1,0,0,"A",1,0,0,0,1,1,0,1,0,0,2007,578,"Norway",5,1,3,3,8,1,7,1,1,7,13,13,10,3.83503051270289,0,0,69094.7450711165,73.1939463653382,4709.153,3007,62,0.9694,0,0,"3",3,0,0,49,0,0,1,0,8.45726334069046,11.1432339586891,8.00903068506973,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","2",6,6,27
"2351","A",1,0,0,"A",1,0,0,0,1,1,0,1,0,0,2008,578,"Norway",5,1,3,3,7,1,8,1,1,8,13,13,10,3.7702479414132,0,0,68501.1849901473,74.9385118485595,4768.212,3050,63,0.9669,0,0,"3",3,0,0,64,0,0,1,0,8.46972667084398,11.1346063232269,8.02322468471667,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","2",6,6,28
"2352","A",1,0,0,"A",1,0,0,0,1,1,0,1,0,0,2009,578,"Norway",5,1,3,3,8,1,9,1,1,8,13,12,10,3.82743889590991,0,0,66545.1967117064,67.1312237158692,4828.726,3010,64,0.9638,0,0,"3",3,0,0,81,0,0,1,0,8.48233794373775,11.1056366455867,8.01002752848173,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","2",6,6,29
"2353","A",1,0,0,"A",1,0,0,0,1,1,0,1,0,0,2010,578,"Norway",5,1,3,3,8,1,10,1,1,8,12,12,10,3.86490945561345,0,0,66117.0069721557,68.4095797480318,4889.252,3062,65,0.9605,0,0,"3",3,0,0,100,0,0,0,1,8.49479460553337,11.0991812843066,8.02715010683277,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","2",6,6,30
"2354","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1981,586,"Pakistan (1971-)",8,0,1,0,1,0,0,0,0,4,5,3,-7,-1.51493633415027,0,0,424.058173354856,35.3294884929303,80691.701,442,4,0.0936,1,0,"1",1,0,0,0,1,0,0,0,11.2983910112995,6.04987064712934,6.09356977004514,FALSE,"Asia and Pacific",0,0,0,0,0,0,0,0,0,"0","0","0",1,2,1
"2355","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1982,586,"Pakistan (1971-)",8,0,1,1,4,0,0,0,0,4,3,5,-7,-1.40430854595328,0,0,436.965764744155,31.7100938148865,83427.522,316,5,0.099,1,0,"1",1,0,0,0,1,0,0,0,11.3317335339088,6.07985485048018,5.75890177387728,FALSE,"Asia and Pacific",0,0,0,0,0,0,0,0,0,"0","0","0",2,2,2
"2356","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1983,586,"Pakistan (1971-)",8,0,1,1,4,0,0,0,0,1,5,3,-7,-1.28437263146244,0,0,451.23975918,34.8960808793489,86264.621,451,6,0.1134,1,0,"1",0,0,1,0,1,0,0,0,11.3651748393675,6.11199881505162,6.11368217983223,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",2,1,3
"2357","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1984,586,"Pakistan (1971-)",8,0,1,0,1,0,0,0,0,4,3,2,-7,-1.22161550073862,1,0,458.581088132019,33.6965258795626,89183.159,48,7,0.1313,1,0,"2",1,0,0,0,1,0,0,0,11.3984475002946,6.12813713130924,3.89182029811063,FALSE,"Asia and Pacific",0,0,0,0,0,0,0,1,0,"1","0","0",1,3,4
"2358","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1985,586,"Pakistan (1971-)",8,0,2,1,4,0,0,0,0,4,2,6,-4,-0.960169071371146,0,0,477.433734322439,33.237526895175,92165.065,480,0,0.2113,1,1,"2",1,0,0,0,1,0,0,0,11.4313364331869,6.16842537400238,6.17586727010576,FALSE,"Asia and Pacific",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,5
"2359","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1986,586,"Pakistan (1971-)",8,0,2,1,4,0,0,0,0,4,6,6,-4,-0.798629064617881,0,0,487.606195720532,34.5673517555092,95207.133,508,1,0.2818,1,0,"2",1,0,1,0,1,0,0,0,11.4638101444432,6.18950810409024,6.23244801655052,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,6
"2360","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1987,586,"Pakistan (1971-)",8,0,2,1,4,0,0,0,0,5,6,6,-4,-0.720486194644061,1,0,502.728067872953,34.2384568889781,98301.647,536,2,0.3071,1,0,"2",1,0,0,0,1,0,0,0,11.495796060827,6.22004940338086,6.28599809450886,FALSE,"Asia and Pacific",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,7
"2361","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1988,586,"Pakistan (1971-)",8,0,2,1,5,0,0,0,0,3,6,5,8,-0.773380438051369,0,0,524.42238752926,35.2566083291618,101420.791,571,0,0.4118,1,0,"2",1,0,1,0,1,0,0,0,11.5270333885692,6.26229744268167,6.3491389913798,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,8
"2362","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1989,586,"Pakistan (1971-)",8,0,2,1,3,0,0,0,0,2,5,7,8,-0.902769714618637,1,0,534.056579088907,35.6300685349371,104530.689,613,1,0.4583,1,0,"1",1,1,1,0,1,0,0,0,11.5572359819142,6.28050178669755,6.41999492814714,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,0,0,"0","0","0",3,2,9
"2363","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1990,586,"Pakistan (1971-)",8,0,1,1,2,0,0,0,0,3,7,7,8,-0.992781605512033,1,1,541.916189978905,38.909494887341,107607.639,634,2,0.4654,1,0,"1",0,0,1,0,0,1,0,0,11.5862469186136,6.2951113584478,6.45362499889269,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",2,1,10
"2364","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1991,586,"Pakistan (1971-)",8,0,1,0,3,0,0,0,0,3,7,6,8,-1.00275677855232,1,0,553.76936286518,35.5546834735877,110634.399,663,3,0.4834,0,0,"1",0,0,1,0,0,1,0,0,11.613986341413,6.31674828754744,6.49828214947643,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",1,1,11
"2365","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1992,586,"Pakistan (1971-)",8,0,1,0,3,0,0,0,0,2,6,6,8,-1.09119035240433,1,0,580.789110701698,37.887859648657,113616.165,696,4,0.4856,0,0,"1",0,0,0,0,0,1,0,0,11.6405810726811,6.36438771454298,6.54678541076052,FALSE,"Asia and Pacific",0,0,0,0,0,0,0,0,0,"0","0","0",1,1,12
"2366","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1993,586,"Pakistan (1971-)",8,0,1,0,2,0,0,0,0,3,6,5,8,-1.1207714107896,0,0,575.974819585501,38.7473453554692,116579.605,727,5,0.4707,0,0,"1",0,1,0,0,0,1,0,0,11.6663296233625,6.35606394374293,6.59030104819669,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",1,1,13
"2367","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1994,586,"Pakistan (1971-)",8,0,1,0,3,0,0,0,0,1,5,4,8,-1.16616201083052,0,1,582.582862612698,35.3270506000881,119564.925,751,6,0.4518,0,0,"1",0,1,0,0,0,1,0,0,11.6916148082561,6.36747142873516,6.62273632394984,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",1,1,14
"2368","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1995,586,"Pakistan (1971-)",8,0,1,0,1,0,0,0,0,2,4,4,8,-1.34152993445029,0,1,596.357297108042,36.132753673519,122599.749,772,7,0.4372,0,1,"1",0,1,1,0,0,1,0,0,11.7166802551738,6.39083997923395,6.65027904858742,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",1,1,15
"2369","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1996,586,"Pakistan (1971-)",8,0,1,0,2,0,0,0,1,2,4,5,8,-1.27019401037541,1,1,609.85028486819,38.3301268339895,125697.651,809,8,0.4233,0,0,"1",0,0,1,0,0,1,0,0,11.7416347070529,6.41321349240103,6.69703424766648,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",1,1,16
"2370","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1997,586,"Pakistan (1971-)",8,0,1,0,2,0,0,0,1,3,5,5,7,-1.18641529435902,1,0,600.985178989632,36.8522661008964,128845.692,831,9,0.3798,0,0,"1",0,0,1,0,0,1,0,0,11.7663707812957,6.39857027364816,6.72383244082121,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",1,1,17
"2371","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1998,586,"Pakistan (1971-)",8,0,1,0,3,0,0,0,1,2,5,5,7,-1.17271014314268,1,0,601.521816909769,34.011725180531,132013.68,842,10,0.3041,0,0,"1",0,0,1,0,0,1,0,0,11.7906608325623,6.39946280559615,6.73696695800186,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",1,1,18
"2372","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1999,586,"Pakistan (1971-)",8,0,1,0,2,0,0,0,1,1,5,6,-6,-1.23655268195528,1,0,609.031703974006,32.3199628094265,135158.132,851,0,0.2186,0,0,"1",0,0,1,0,0,1,0,0,11.8142007200757,6.41187032542549,6.74758652682932,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,0,0,"0","0","0",1,1,19
"2373","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2000,586,"Pakistan (1971-)",8,0,1,0,1,0,0,0,1,1,6,5,-6,-1.1429771515716,1,0,620.773971740132,28.1296073218994,138250.487,905,1,0.1198,0,0,"2",0,0,1,0,0,0,1,0,11.8368224419824,6.43096704102506,6.80903930604298,FALSE,"Asia and Pacific",0,0,0,1,0,0,0,1,0,"1","0","0",1,2,20
"2374","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2001,586,"Pakistan (1971-)",8,0,2,0,1,0,0,0,1,2,5,4,-6,-1.17551127320743,1,0,619.496253450711,30.3715337731091,141282.077,928,2,0.0953,0,0,"2",0,0,1,0,0,0,1,0,11.8585137170321,6.4289066533523,6.83410873881384,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",2,2,21
"2375","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2002,586,"Pakistan (1971-)",8,0,2,0,2,0,0,0,1,1,4,3,-5,-1.19495570624644,1,0,626.220733149844,30.537629916899,144271.586,931,3,0.1137,0,0,"2",0,0,1,0,0,0,1,0,11.8794528161559,6.43970291781377,6.83733281468559,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",2,2,22
"2376","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2003,586,"Pakistan (1971-)",8,0,2,0,1,0,0,0,1,1,3,5,-5,-1.19568882374257,1,0,643.282338767261,32.8444957470269,147251.53,980,4,0.1203,0,0,"2",0,1,0,0,0,0,1,0,11.8998974919522,6.46658372392421,6.88857245956536,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",2,2,23
"2377","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2004,586,"Pakistan (1971-)",8,0,2,0,1,0,0,0,1,1,5,5,-5,-1.16599771599595,0,1,676.818379992139,30.3001287101681,150267.989,982,5,0.126,0,0,"2",0,0,0,0,0,0,1,0,11.9201755723522,6.51740296512205,6.89060912014717,FALSE,"Asia and Pacific",0,0,0,0,1,0,1,1,0,"1","0","0",2,2,24
"2378","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2005,586,"Pakistan (1971-)",8,0,2,0,1,0,0,0,1,0,5,6,-5,-1.25120627877646,0,0,714.036810002771,35.2532900334196,153356.383,1019,6,0.1398,0,0,"2",0,1,0,0,0,0,1,0,11.9405197924127,6.57093451563642,6.92755790627832,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",2,2,25
"2379","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2006,586,"Pakistan (1971-)",8,0,2,0,0,0,0,0,1,0,6,3,-5,-1.34330544361475,0,1,742.803024036055,35.6817296644661,156524.189,1032,7,0.1673,0,0,"2",0,1,0,0,0,0,1,0,11.9609658393191,6.61043090060119,6.94022246911964,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",2,2,26
"2380","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2007,586,"Pakistan (1971-)",8,0,2,0,0,0,0,0,1,0,3,1,2,-1.38255556646494,0,1,762.892728600013,32.9904285662027,159767.672,1039,0,0.2414,0,0,"2",0,1,0,0,0,0,1,0,11.9814759889697,6.63711742978849,6.94697599213542,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",2,2,27
"2381","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2008,586,"Pakistan (1971-)",8,0,2,0,0,0,0,0,1,0,1,2,5,-1.43302169000854,0,1,760.034671475157,35.5942014925682,163096.985,1057,0,0.2977,0,0,"2",0,1,0,0,0,0,1,0,12.0021003028466,6.63336405260185,6.96413561241824,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",2,2,28
"2382","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2009,586,"Pakistan (1971-)",8,0,2,0,0,0,0,0,1,0,2,3,5,-1.59890234996985,0,1,765.485928506052,32.0718482614804,166520.983,1046,1,0.3553,0,0,"2",1,1,0,0,0,0,1,0,12.0228766044863,6.64051083283349,6.95368421087054,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",2,3,29
"2383","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,2010,586,"Pakistan (1971-)",8,0,2,1,0,0,0,1,1,0,3,3,6,-1.79824658300862,0,1,761.670940805676,32.8689265807295,170043.918,1070,2,0.4438,0,0,"2",1,1,0,0,0,0,0,1,12.0438120238445,6.63551462620551,6.97634807044775,FALSE,"Asia and Pacific",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,30
"2384","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1982,591,"Panama",2,0,1,1,5,0,0,1,1,5,12,13,-5,-0.309039256623083,0,0,3701.90166876471,159.223036077822,2073.826,388,14,0.2342,1,0,"1",1,0,0,0,1,0,0,0,7.6371504894166,8.21660193112879,5.96357934361845,TRUE,"Latin America",0,0,0,0,0,0,0,0,0,"0","0","0",2,2,2
"2385","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1983,591,"Panama",2,0,1,1,5,0,0,1,1,5,13,11,-5,-0.346314570487482,0,0,3455.49785343813,127.500562153764,2121.921,404,15,0.2573,1,0,"2",1,0,0,0,1,0,0,0,7.66007708945169,8.14772182232973,6.00388706710654,TRUE,"Latin America",0,0,0,0,0,0,0,1,0,"1","0","0",2,3,3
"2386","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1984,591,"Panama",2,0,2,1,5,0,0,1,1,5,11,12,-6,-0.394710527119653,0,0,3469.86485926594,125.210034663063,2170.39,430,16,0.2427,1,0,"2",1,0,0,0,1,0,0,0,7.68266215388848,8.15187092672601,6.06610809010375,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,4
"2387","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1985,591,"Panama",2,0,2,1,5,0,0,1,1,7,12,12,-6,-0.333249724082696,0,0,3561.14229573042,128.150684931507,2219.276,430,17,0.2317,1,1,"2",1,0,0,0,1,0,0,0,7.70493629554951,8.17783664196564,6.06610809010375,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,5
"2388","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1986,591,"Panama",2,0,2,1,7,0,0,1,1,4,12,10,-6,-0.361008701108124,0,0,3607.97716001233,132.627322443308,2268.619,443,18,0.2388,1,0,"2",1,0,0,0,1,0,0,0,7.72692655529925,8.19090255078896,6.09582456243222,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,6
"2389","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1987,591,"Panama",2,0,2,1,4,0,0,1,1,3,10,5,-8,-0.511993685687094,0,0,3466.5715903957,134.247911604562,2318.444,456,19,0.2477,1,0,"2",1,0,0,0,1,0,0,0,7.74865154999226,8.15092137023786,6.12468339089421,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,7
"2390","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1988,591,"Panama",2,0,2,1,3,0,0,1,1,1,5,4,-8,-0.736447326761295,0,0,2938.95194145001,133.812698738332,2368.772,490,20,0.2799,1,0,"2",1,1,1,0,1,0,0,0,7.77012695638655,7.98580831427774,6.19644412779452,TRUE,"Latin America",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,8
"2391","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1989,591,"Panama",2,0,2,1,1,0,0,1,1,4,4,11,8,-0.854196949945849,1,1,2922.14147778686,149.121227621483,2419.618,524,0,0.3493,1,0,"2",1,0,0,0,1,0,0,0,7.79136495545124,7.98007200927229,6.26339826259162,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,9
"2392","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1990,591,"Panama",2,0,2,1,4,0,0,1,1,6,11,11,8,-0.34363721736492,0,0,3093.10875178034,165.384325830008,2471.01,537,1,0.4202,1,0,"2",1,0,0,0,0,1,0,0,7.81238225292498,8.03693193268135,6.28785856016178,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,10
"2393","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1991,591,"Panama",2,0,2,1,6,0,0,1,1,4,11,10,8,-0.0404047864750811,0,0,3314.83756402976,189.738630333944,2522.901,549,2,0.4599,0,0,"2",1,0,0,0,0,1,0,0,7.83316470887,8.10616390112673,6.30991827822652,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,11
"2394","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1992,591,"Panama",2,0,2,1,4,0,0,1,1,6,10,12,8,0.138359070837827,0,0,3513.69109206543,196.216159243533,2575.33,557,3,0.4887,0,0,"2",1,0,0,0,0,1,0,0,7.85373296022645,8.16442235710416,6.32435896238131,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,12
"2395","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1993,591,"Panama",2,0,2,1,6,0,0,1,1,6,12,11,8,0.390509684399345,0,0,3630.42026631433,189.650750754891,2628.511,561,4,0.5044,0,0,"2",1,0,0,0,0,1,0,0,7.87417280514707,8.19710369640156,6.33150184989369,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,13
"2396","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1994,591,"Panama",2,0,2,1,6,0,0,1,1,4,11,11,9,0.560428355783832,0,0,3658.44284597626,194.780123870234,2682.72,564,5,0.5092,0,0,"2",1,0,0,0,0,1,0,0,7.8945864841895,8.20479288394601,6.33682573114644,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,14
"2397","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1995,591,"Panama",2,0,2,1,4,0,0,1,1,7,11,11,9,0.502851390993258,0,0,3647.20297756068,198.766775021819,2738.125,561,6,0.5045,0,1,"2",2,0,0,0,0,1,0,0,7.91502865856816,8.20171584529522,6.33150184989369,TRUE,"Latin America",0,0,0,0,1,0,1,1,1,"1","1","0",3,4,15
"2398","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,0,1996,591,"Panama",2,0,2,2,7,1,1,1,1,7,11,11,9,0.635520490861017,0,0,3673.61215525597,165.609680222268,2794.845,585,7,0.4984,0,0,"2",2,0,0,1,0,1,0,0,7.93553192787971,8.20893069549286,6.37331978957701,TRUE,"Latin America",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,16
"2399","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,0,1997,591,"Panama",2,0,2,2,7,1,2,1,1,8,11,11,9,0.858537739707934,0,0,3831.59408257962,175.810194367315,2852.739,578,8,0.4925,0,0,"2",1,0,0,4,0,1,0,0,7.95603486437887,8.25103620513434,6.361302477573,TRUE,"Latin America",0,0,0,0,1,1,1,1,0,"1","0","1",4,3,17
